,FNR,FPR,AUTOMATED,REJECT_TRUE,threshold_for_10_model,threshold__for_3_model
16949,57.45,2.62,95.33,92.38,0.7541610738255033,1.0
16950,56.64,7.16,90.98,88.08,0.7608053691275167,0.01
16951,57.08,5.44,92.64,89.71,0.7608053691275167,0.016644295302013425
16952,57.25,4.18,93.84,90.9,0.7608053691275167,0.023288590604026847
16953,57.34,3.75,94.25,91.31,0.7608053691275167,0.02993288590604027
16954,57.42,3.36,94.63,91.68,0.7608053691275167,0.03657718120805369
16955,57.46,3.27,94.72,91.77,0.7608053691275167,0.043221476510067115
16956,57.54,3.15,94.83,91.88,0.7608053691275167,0.04986577181208054
16957,57.59,3.05,94.93,91.98,0.7608053691275167,0.05651006711409396
16958,57.63,2.98,95.0,92.04,0.7608053691275167,0.06315436241610738
16959,57.64,2.96,95.02,92.06,0.7608053691275167,0.0697986577181208
16960,57.71,2.84,95.13,92.17,0.7608053691275167,0.07644295302013422
16961,57.73,2.81,95.17,92.2,0.7608053691275167,0.08308724832214764
16962,57.73,2.8,95.18,92.22,0.7608053691275167,0.08973154362416107
16963,57.75,2.78,95.19,92.23,0.7608053691275167,0.09637583892617449
16964,57.76,2.77,95.21,92.24,0.7608053691275167,0.10302013422818791
16965,57.77,2.75,95.23,92.26,0.7608053691275167,0.10966442953020133
16966,57.78,2.74,95.23,92.27,0.7608053691275167,0.11630872483221476
16967,57.79,2.73,95.24,92.28,0.7608053691275167,0.12295302013422818
16968,57.79,2.73,95.25,92.28,0.7608053691275167,0.12959731543624162
16969,57.81,2.72,95.25,92.29,0.7608053691275167,0.13624161073825503
16970,57.83,2.72,95.26,92.29,0.7608053691275167,0.14288590604026846
16971,57.83,2.71,95.26,92.3,0.7608053691275167,0.1495302013422819
16972,57.83,2.71,95.27,92.3,0.7608053691275167,0.1561744966442953
16973,57.83,2.71,95.27,92.3,0.7608053691275167,0.16281879194630872
16974,57.83,2.7,95.27,92.31,0.7608053691275167,0.16946308724832215
16975,57.83,2.7,95.28,92.31,0.7608053691275167,0.1761073825503356
16976,57.84,2.69,95.28,92.32,0.7608053691275167,0.182751677852349
16977,57.84,2.69,95.29,92.32,0.7608053691275167,0.1893959731543624
16978,57.85,2.69,95.29,92.32,0.7608053691275167,0.19604026845637584
16979,57.85,2.68,95.29,92.33,0.7608053691275167,0.20268456375838928
16980,57.85,2.68,95.29,92.33,0.7608053691275167,0.2093288590604027
16981,57.85,2.68,95.3,92.33,0.7608053691275167,0.2159731543624161
16982,57.85,2.68,95.3,92.33,0.7608053691275167,0.22261744966442953
16983,57.86,2.67,95.3,92.33,0.7608053691275167,0.22926174496644297
16984,57.87,2.67,95.31,92.34,0.7608053691275167,0.23590604026845638
16985,57.88,2.67,95.31,92.34,0.7608053691275167,0.2425503355704698
16986,57.88,2.66,95.32,92.35,0.7608053691275167,0.24919463087248322
16987,57.88,2.66,95.32,92.35,0.7608053691275167,0.25583892617449666
16988,57.91,2.65,95.33,92.36,0.7608053691275167,0.26248322147651004
16989,57.92,2.65,95.33,92.36,0.7608053691275167,0.2691275167785235
16990,57.92,2.65,95.33,92.36,0.7608053691275167,0.2757718120805369
16991,57.93,2.64,95.33,92.36,0.7608053691275167,0.28241610738255035
16992,57.94,2.64,95.34,92.37,0.7608053691275167,0.2890604026845638
16993,57.97,2.64,95.34,92.37,0.7608053691275167,0.29570469798657717
16994,57.98,2.64,95.34,92.37,0.7608053691275167,0.3023489932885906
16995,57.99,2.63,95.35,92.37,0.7608053691275167,0.30899328859060404
16996,57.99,2.63,95.35,92.37,0.7608053691275167,0.3156375838926174
16997,57.99,2.63,95.35,92.37,0.7608053691275167,0.32228187919463086
16998,57.99,2.63,95.35,92.38,0.7608053691275167,0.3289261744966443
16999,57.99,2.63,95.35,92.38,0.7608053691275167,0.33557046979865773
17000,58.02,2.62,95.36,92.38,0.7608053691275167,0.34221476510067117
17001,58.02,2.62,95.36,92.38,0.7608053691275167,0.34885906040268455
17002,58.02,2.62,95.36,92.38,0.7608053691275167,0.355503355704698
17003,58.03,2.62,95.36,92.38,0.7608053691275167,0.3621476510067114
17004,58.08,2.62,95.36,92.39,0.7608053691275167,0.3687919463087248
17005,58.08,2.62,95.37,92.39,0.7608053691275167,0.37543624161073824
17006,58.08,2.62,95.37,92.39,0.7608053691275167,0.3820805369127517
17007,58.09,2.62,95.37,92.39,0.7608053691275167,0.3887248322147651
17008,58.09,2.62,95.37,92.39,0.7608053691275167,0.39536912751677855
17009,58.09,2.62,95.37,92.39,0.7608053691275167,0.40201342281879193
17010,58.09,2.62,95.37,92.39,0.7608053691275167,0.40865771812080537
17011,58.09,2.62,95.37,92.39,0.7608053691275167,0.4153020134228188
17012,58.09,2.61,95.37,92.39,0.7608053691275167,0.4219463087248322
17013,58.09,2.61,95.37,92.39,0.7608053691275167,0.4285906040268456
17014,58.09,2.61,95.37,92.39,0.7608053691275167,0.43523489932885906
17015,58.09,2.61,95.37,92.39,0.7608053691275167,0.4418791946308725
17016,58.09,2.61,95.37,92.39,0.7608053691275167,0.44852348993288593
17017,58.09,2.61,95.37,92.39,0.7608053691275167,0.4551677852348993
17018,58.09,2.61,95.37,92.39,0.7608053691275167,0.46181208053691275
17019,58.09,2.61,95.37,92.39,0.7608053691275167,0.4684563758389262
17020,58.09,2.61,95.37,92.39,0.7608053691275167,0.47510067114093957
17021,58.11,2.61,95.37,92.39,0.7608053691275167,0.481744966442953
17022,58.11,2.61,95.37,92.39,0.7608053691275167,0.48838926174496644
17023,58.11,2.61,95.37,92.39,0.7608053691275167,0.4950335570469799
17024,58.11,2.61,95.37,92.39,0.7608053691275167,0.5016778523489933
17025,58.11,2.61,95.37,92.39,0.7608053691275167,0.5083221476510067
17026,58.11,2.61,95.37,92.39,0.7608053691275167,0.5149664429530201
17027,58.11,2.61,95.37,92.39,0.7608053691275167,0.5216107382550336
17028,58.11,2.61,95.37,92.39,0.7608053691275167,0.528255033557047
17029,58.11,2.61,95.37,92.39,0.7608053691275167,0.5348993288590604
17030,58.11,2.61,95.38,92.4,0.7608053691275167,0.5415436241610738
17031,58.11,2.61,95.38,92.4,0.7608053691275167,0.5481879194630872
17032,58.11,2.61,95.38,92.4,0.7608053691275167,0.5548322147651007
17033,58.11,2.61,95.38,92.4,0.7608053691275167,0.5614765100671141
17034,58.11,2.61,95.38,92.4,0.7608053691275167,0.5681208053691276
17035,58.11,2.61,95.38,92.4,0.7608053691275167,0.574765100671141
17036,58.11,2.61,95.38,92.4,0.7608053691275167,0.5814093959731543
17037,58.13,2.6,95.38,92.4,0.7608053691275167,0.5880536912751678
17038,58.13,2.6,95.38,92.4,0.7608053691275167,0.5946979865771812
17039,58.13,2.6,95.38,92.4,0.7608053691275167,0.6013422818791946
17040,58.13,2.6,95.38,92.4,0.7608053691275167,0.6079865771812081
17041,58.13,2.6,95.38,92.4,0.7608053691275167,0.6146308724832215
17042,58.13,2.6,95.38,92.4,0.7608053691275167,0.6212751677852348
17043,58.13,2.6,95.38,92.4,0.7608053691275167,0.6279194630872483
17044,58.13,2.6,95.38,92.4,0.7608053691275167,0.6345637583892617
17045,58.13,2.6,95.38,92.4,0.7608053691275167,0.6412080536912752
17046,58.13,2.6,95.38,92.4,0.7608053691275167,0.6478523489932886
17047,58.13,2.6,95.38,92.4,0.7608053691275167,0.654496644295302
17048,58.13,2.6,95.38,92.4,0.7608053691275167,0.6611409395973155
17049,58.13,2.6,95.38,92.4,0.7608053691275167,0.6677852348993288
17050,58.13,2.6,95.38,92.4,0.7608053691275167,0.6744295302013423
17051,58.13,2.6,95.38,92.4,0.7608053691275167,0.6810738255033557
17052,58.13,2.6,95.38,92.4,0.7608053691275167,0.6877181208053691
17053,58.13,2.6,95.38,92.4,0.7608053691275167,0.6943624161073826
17054,58.13,2.6,95.38,92.4,0.7608053691275167,0.701006711409396
17055,58.13,2.6,95.38,92.4,0.7608053691275167,0.7076510067114093
17056,58.13,2.6,95.38,92.4,0.7608053691275167,0.7142953020134228
17057,58.13,2.6,95.38,92.4,0.7608053691275167,0.7209395973154362
17058,58.13,2.6,95.38,92.4,0.7608053691275167,0.7275838926174496
17059,58.13,2.6,95.38,92.4,0.7608053691275167,0.7342281879194631
17060,58.13,2.6,95.38,92.4,0.7608053691275167,0.7408724832214765
17061,58.13,2.6,95.38,92.4,0.7608053691275167,0.74751677852349
17062,58.13,2.6,95.38,92.4,0.7608053691275167,0.7541610738255033
17063,58.13,2.6,95.38,92.4,0.7608053691275167,0.7608053691275167
17064,58.13,2.6,95.38,92.4,0.7608053691275167,0.7674496644295302
17065,58.13,2.6,95.38,92.4,0.7608053691275167,0.7740939597315436
17066,58.13,2.6,95.38,92.4,0.7608053691275167,0.7807382550335571
17067,58.13,2.6,95.38,92.4,0.7608053691275167,0.7873825503355705
17068,58.13,2.6,95.38,92.4,0.7608053691275167,0.7940268456375839
17069,58.13,2.6,95.38,92.4,0.7608053691275167,0.8006711409395973
17070,58.13,2.6,95.38,92.4,0.7608053691275167,0.8073154362416107
17071,58.13,2.6,95.38,92.4,0.7608053691275167,0.8139597315436241
17072,58.13,2.6,95.38,92.4,0.7608053691275167,0.8206040268456376
17073,58.13,2.6,95.38,92.4,0.7608053691275167,0.827248322147651
17074,58.13,2.6,95.38,92.4,0.7608053691275167,0.8338926174496644
17075,58.13,2.6,95.38,92.4,0.7608053691275167,0.8405369127516779
17076,58.13,2.6,95.38,92.4,0.7608053691275167,0.8471812080536912
17077,58.13,2.6,95.38,92.4,0.7608053691275167,0.8538255033557047
17078,58.13,2.6,95.38,92.4,0.7608053691275167,0.8604697986577181
17079,58.13,2.6,95.38,92.4,0.7608053691275167,0.8671140939597315
17080,58.13,2.6,95.38,92.4,0.7608053691275167,0.873758389261745
17081,58.13,2.6,95.38,92.4,0.7608053691275167,0.8804026845637584
17082,58.13,2.6,95.38,92.4,0.7608053691275167,0.8870469798657719
17083,58.13,2.6,95.38,92.4,0.7608053691275167,0.8936912751677852
17084,58.13,2.6,95.38,92.4,0.7608053691275167,0.9003355704697986
17085,58.13,2.6,95.38,92.4,0.7608053691275167,0.9069798657718121
17086,58.13,2.6,95.38,92.4,0.7608053691275167,0.9136241610738255
17087,58.13,2.6,95.38,92.4,0.7608053691275167,0.9202684563758389
17088,58.13,2.6,95.38,92.4,0.7608053691275167,0.9269127516778524
17089,58.13,2.6,95.38,92.4,0.7608053691275167,0.9335570469798657
17090,58.13,2.6,95.38,92.4,0.7608053691275167,0.9402013422818791
17091,58.13,2.6,95.38,92.4,0.7608053691275167,0.9468456375838926
17092,58.13,2.6,95.38,92.4,0.7608053691275167,0.953489932885906
17093,58.13,2.6,95.38,92.4,0.7608053691275167,0.9601342281879195
17094,58.13,2.6,95.38,92.4,0.7608053691275167,0.9667785234899329
17095,58.13,2.6,95.38,92.4,0.7608053691275167,0.9734228187919463
17096,58.13,2.6,95.38,92.4,0.7608053691275167,0.9800671140939597
17097,58.13,2.6,95.38,92.4,0.7608053691275167,0.9867114093959731
17098,58.13,2.6,95.38,92.4,0.7608053691275167,0.9933557046979866
17099,58.13,2.6,95.38,92.4,0.7608053691275167,1.0
17100,57.07,7.15,91.02,88.09,0.7674496644295302,0.01
17101,57.52,5.42,92.68,89.73,0.7674496644295302,0.016644295302013425
17102,57.68,4.17,93.87,90.92,0.7674496644295302,0.023288590604026847
17103,57.77,3.74,94.29,91.32,0.7674496644295302,0.02993288590604027
17104,57.85,3.35,94.66,91.69,0.7674496644295302,0.03657718120805369
17105,57.89,3.25,94.75,91.78,0.7674496644295302,0.043221476510067115
17106,57.97,3.14,94.87,91.89,0.7674496644295302,0.04986577181208054
17107,58.03,3.04,94.97,91.99,0.7674496644295302,0.05651006711409396
17108,58.06,2.97,95.03,92.05,0.7674496644295302,0.06315436241610738
17109,58.07,2.95,95.06,92.08,0.7674496644295302,0.0697986577181208
17110,58.14,2.83,95.17,92.18,0.7674496644295302,0.07644295302013422
17111,58.16,2.8,95.2,92.22,0.7674496644295302,0.08308724832214764
17112,58.16,2.78,95.21,92.23,0.7674496644295302,0.08973154362416107
17113,58.18,2.77,95.23,92.24,0.7674496644295302,0.09637583892617449
17114,58.19,2.76,95.24,92.26,0.7674496644295302,0.10302013422818791
17115,58.21,2.74,95.26,92.28,0.7674496644295302,0.10966442953020133
17116,58.22,2.73,95.27,92.28,0.7674496644295302,0.11630872483221476
17117,58.23,2.72,95.28,92.29,0.7674496644295302,0.12295302013422818
17118,58.23,2.71,95.28,92.3,0.7674496644295302,0.12959731543624162
17119,58.24,2.71,95.29,92.3,0.7674496644295302,0.13624161073825503
17120,58.26,2.7,95.29,92.3,0.7674496644295302,0.14288590604026846
17121,58.26,2.7,95.3,92.31,0.7674496644295302,0.1495302013422819
17122,58.26,2.7,95.3,92.31,0.7674496644295302,0.1561744966442953
17123,58.26,2.69,95.3,92.31,0.7674496644295302,0.16281879194630872
17124,58.26,2.69,95.31,92.32,0.7674496644295302,0.16946308724832215
17125,58.26,2.68,95.31,92.33,0.7674496644295302,0.1761073825503356
17126,58.27,2.68,95.32,92.33,0.7674496644295302,0.182751677852349
17127,58.27,2.68,95.32,92.33,0.7674496644295302,0.1893959731543624
17128,58.28,2.67,95.32,92.33,0.7674496644295302,0.19604026845637584
17129,58.28,2.67,95.33,92.34,0.7674496644295302,0.20268456375838928
17130,58.28,2.67,95.33,92.34,0.7674496644295302,0.2093288590604027
17131,58.28,2.67,95.33,92.34,0.7674496644295302,0.2159731543624161
17132,58.28,2.67,95.33,92.34,0.7674496644295302,0.22261744966442953
17133,58.29,2.66,95.34,92.35,0.7674496644295302,0.22926174496644297
17134,58.31,2.66,95.34,92.35,0.7674496644295302,0.23590604026845638
17135,58.32,2.65,95.34,92.35,0.7674496644295302,0.2425503355704698
17136,58.32,2.65,95.35,92.36,0.7674496644295302,0.24919463087248322
17137,58.32,2.65,95.35,92.36,0.7674496644295302,0.25583892617449666
17138,58.34,2.64,95.36,92.37,0.7674496644295302,0.26248322147651004
17139,58.35,2.64,95.36,92.37,0.7674496644295302,0.2691275167785235
17140,58.35,2.63,95.36,92.37,0.7674496644295302,0.2757718120805369
17141,58.36,2.63,95.37,92.38,0.7674496644295302,0.28241610738255035
17142,58.37,2.63,95.37,92.38,0.7674496644295302,0.2890604026845638
17143,58.41,2.62,95.38,92.38,0.7674496644295302,0.29570469798657717
17144,58.42,2.62,95.38,92.38,0.7674496644295302,0.3023489932885906
17145,58.43,2.62,95.38,92.38,0.7674496644295302,0.30899328859060404
17146,58.43,2.62,95.38,92.39,0.7674496644295302,0.3156375838926174
17147,58.43,2.62,95.38,92.39,0.7674496644295302,0.32228187919463086
17148,58.43,2.62,95.39,92.39,0.7674496644295302,0.3289261744966443
17149,58.43,2.61,95.39,92.39,0.7674496644295302,0.33557046979865773
17150,58.45,2.61,95.39,92.39,0.7674496644295302,0.34221476510067117
17151,58.45,2.61,95.39,92.39,0.7674496644295302,0.34885906040268455
17152,58.45,2.61,95.39,92.39,0.7674496644295302,0.355503355704698
17153,58.46,2.61,95.39,92.4,0.7674496644295302,0.3621476510067114
17154,58.52,2.61,95.4,92.4,0.7674496644295302,0.3687919463087248
17155,58.52,2.61,95.4,92.4,0.7674496644295302,0.37543624161073824
17156,58.52,2.61,95.4,92.4,0.7674496644295302,0.3820805369127517
17157,58.53,2.61,95.4,92.4,0.7674496644295302,0.3887248322147651
17158,58.53,2.6,95.4,92.4,0.7674496644295302,0.39536912751677855
17159,58.53,2.6,95.4,92.4,0.7674496644295302,0.40201342281879193
17160,58.53,2.6,95.4,92.4,0.7674496644295302,0.40865771812080537
17161,58.53,2.6,95.4,92.4,0.7674496644295302,0.4153020134228188
17162,58.53,2.6,95.4,92.4,0.7674496644295302,0.4219463087248322
17163,58.53,2.6,95.4,92.4,0.7674496644295302,0.4285906040268456
17164,58.53,2.6,95.4,92.4,0.7674496644295302,0.43523489932885906
17165,58.53,2.6,95.41,92.4,0.7674496644295302,0.4418791946308725
17166,58.53,2.6,95.41,92.4,0.7674496644295302,0.44852348993288593
17167,58.53,2.6,95.41,92.4,0.7674496644295302,0.4551677852348993
17168,58.53,2.6,95.41,92.41,0.7674496644295302,0.46181208053691275
17169,58.53,2.6,95.41,92.41,0.7674496644295302,0.4684563758389262
17170,58.53,2.6,95.41,92.41,0.7674496644295302,0.47510067114093957
17171,58.54,2.6,95.41,92.41,0.7674496644295302,0.481744966442953
17172,58.54,2.6,95.41,92.41,0.7674496644295302,0.48838926174496644
17173,58.54,2.6,95.41,92.41,0.7674496644295302,0.4950335570469799
17174,58.54,2.6,95.41,92.41,0.7674496644295302,0.5016778523489933
17175,58.54,2.6,95.41,92.41,0.7674496644295302,0.5083221476510067
17176,58.54,2.6,95.41,92.41,0.7674496644295302,0.5149664429530201
17177,58.54,2.6,95.41,92.41,0.7674496644295302,0.5216107382550336
17178,58.54,2.6,95.41,92.41,0.7674496644295302,0.528255033557047
17179,58.54,2.6,95.41,92.41,0.7674496644295302,0.5348993288590604
17180,58.54,2.6,95.41,92.41,0.7674496644295302,0.5415436241610738
17181,58.54,2.6,95.41,92.41,0.7674496644295302,0.5481879194630872
17182,58.54,2.59,95.41,92.41,0.7674496644295302,0.5548322147651007
17183,58.54,2.59,95.41,92.41,0.7674496644295302,0.5614765100671141
17184,58.54,2.59,95.41,92.41,0.7674496644295302,0.5681208053691276
17185,58.54,2.59,95.41,92.41,0.7674496644295302,0.574765100671141
17186,58.54,2.59,95.41,92.41,0.7674496644295302,0.5814093959731543
17187,58.56,2.59,95.41,92.41,0.7674496644295302,0.5880536912751678
17188,58.56,2.59,95.41,92.41,0.7674496644295302,0.5946979865771812
17189,58.56,2.59,95.41,92.41,0.7674496644295302,0.6013422818791946
17190,58.56,2.59,95.41,92.41,0.7674496644295302,0.6079865771812081
17191,58.56,2.59,95.41,92.41,0.7674496644295302,0.6146308724832215
17192,58.56,2.59,95.41,92.41,0.7674496644295302,0.6212751677852348
17193,58.56,2.59,95.41,92.41,0.7674496644295302,0.6279194630872483
17194,58.56,2.59,95.41,92.41,0.7674496644295302,0.6345637583892617
17195,58.56,2.59,95.41,92.41,0.7674496644295302,0.6412080536912752
17196,58.56,2.59,95.41,92.41,0.7674496644295302,0.6478523489932886
17197,58.56,2.59,95.41,92.41,0.7674496644295302,0.654496644295302
17198,58.56,2.59,95.41,92.41,0.7674496644295302,0.6611409395973155
17199,58.56,2.59,95.41,92.41,0.7674496644295302,0.6677852348993288
17200,58.56,2.59,95.41,92.41,0.7674496644295302,0.6744295302013423
17201,58.56,2.59,95.41,92.41,0.7674496644295302,0.6810738255033557
17202,58.56,2.59,95.41,92.41,0.7674496644295302,0.6877181208053691
17203,58.56,2.59,95.41,92.41,0.7674496644295302,0.6943624161073826
17204,58.56,2.59,95.41,92.41,0.7674496644295302,0.701006711409396
17205,58.56,2.59,95.41,92.41,0.7674496644295302,0.7076510067114093
17206,58.56,2.59,95.41,92.41,0.7674496644295302,0.7142953020134228
17207,58.56,2.59,95.41,92.41,0.7674496644295302,0.7209395973154362
17208,58.56,2.59,95.41,92.41,0.7674496644295302,0.7275838926174496
17209,58.56,2.59,95.41,92.41,0.7674496644295302,0.7342281879194631
17210,58.56,2.59,95.41,92.41,0.7674496644295302,0.7408724832214765
17211,58.56,2.59,95.41,92.41,0.7674496644295302,0.74751677852349
17212,58.56,2.59,95.41,92.41,0.7674496644295302,0.7541610738255033
17213,58.56,2.59,95.41,92.41,0.7674496644295302,0.7608053691275167
17214,58.56,2.59,95.41,92.41,0.7674496644295302,0.7674496644295302
17215,58.56,2.59,95.41,92.41,0.7674496644295302,0.7740939597315436
17216,58.56,2.59,95.41,92.41,0.7674496644295302,0.7807382550335571
17217,58.56,2.59,95.41,92.41,0.7674496644295302,0.7873825503355705
17218,58.56,2.59,95.41,92.41,0.7674496644295302,0.7940268456375839
17219,58.56,2.59,95.41,92.41,0.7674496644295302,0.8006711409395973
17220,58.56,2.59,95.41,92.41,0.7674496644295302,0.8073154362416107
17221,58.56,2.59,95.41,92.41,0.7674496644295302,0.8139597315436241
17222,58.56,2.59,95.41,92.41,0.7674496644295302,0.8206040268456376
17223,58.56,2.59,95.41,92.41,0.7674496644295302,0.827248322147651
17224,58.56,2.59,95.41,92.41,0.7674496644295302,0.8338926174496644
17225,58.56,2.59,95.41,92.41,0.7674496644295302,0.8405369127516779
17226,58.56,2.59,95.41,92.41,0.7674496644295302,0.8471812080536912
17227,58.56,2.59,95.41,92.41,0.7674496644295302,0.8538255033557047
17228,58.56,2.59,95.41,92.41,0.7674496644295302,0.8604697986577181
17229,58.56,2.59,95.41,92.41,0.7674496644295302,0.8671140939597315
17230,58.56,2.59,95.41,92.41,0.7674496644295302,0.873758389261745
17231,58.56,2.59,95.41,92.41,0.7674496644295302,0.8804026845637584
17232,58.56,2.59,95.41,92.41,0.7674496644295302,0.8870469798657719
17233,58.56,2.59,95.41,92.41,0.7674496644295302,0.8936912751677852
17234,58.56,2.59,95.41,92.41,0.7674496644295302,0.9003355704697986
17235,58.56,2.59,95.41,92.41,0.7674496644295302,0.9069798657718121
17236,58.56,2.59,95.41,92.41,0.7674496644295302,0.9136241610738255
17237,58.56,2.59,95.41,92.41,0.7674496644295302,0.9202684563758389
17238,58.56,2.59,95.41,92.41,0.7674496644295302,0.9269127516778524
17239,58.56,2.59,95.41,92.41,0.7674496644295302,0.9335570469798657
17240,58.56,2.59,95.41,92.41,0.7674496644295302,0.9402013422818791
17241,58.56,2.59,95.41,92.41,0.7674496644295302,0.9468456375838926
17242,58.56,2.59,95.41,92.41,0.7674496644295302,0.953489932885906
17243,58.56,2.59,95.41,92.41,0.7674496644295302,0.9601342281879195
17244,58.56,2.59,95.41,92.41,0.7674496644295302,0.9667785234899329
17245,58.56,2.59,95.41,92.41,0.7674496644295302,0.9734228187919463
17246,58.56,2.59,95.41,92.41,0.7674496644295302,0.9800671140939597
17247,58.56,2.59,95.41,92.41,0.7674496644295302,0.9867114093959731
17248,58.56,2.59,95.41,92.41,0.7674496644295302,0.9933557046979866
17249,58.56,2.59,95.41,92.41,0.7674496644295302,1.0
17250,57.83,7.14,91.07,88.1,0.7740939597315436,0.01
17251,58.27,5.41,92.73,89.74,0.7740939597315436,0.016644295302013425
17252,58.44,4.15,93.93,90.93,0.7740939597315436,0.023288590604026847
17253,58.53,3.72,94.34,91.34,0.7740939597315436,0.02993288590604027
17254,58.61,3.34,94.71,91.7,0.7740939597315436,0.03657718120805369
17255,58.65,3.24,94.81,91.8,0.7740939597315436,0.043221476510067115
17256,58.73,3.13,94.92,91.9,0.7740939597315436,0.04986577181208054
17257,58.78,3.02,95.02,92.0,0.7740939597315436,0.05651006711409396
17258,58.82,2.96,95.08,92.07,0.7740939597315436,0.06315436241610738
17259,58.83,2.93,95.11,92.09,0.7740939597315436,0.0697986577181208
17260,58.89,2.82,95.22,92.2,0.7740939597315436,0.07644295302013422
17261,58.92,2.78,95.25,92.23,0.7740939597315436,0.08308724832214764
17262,58.92,2.77,95.27,92.24,0.7740939597315436,0.08973154362416107
17263,58.94,2.76,95.28,92.26,0.7740939597315436,0.09637583892617449
17264,58.95,2.74,95.29,92.27,0.7740939597315436,0.10302013422818791
17265,58.96,2.72,95.31,92.29,0.7740939597315436,0.10966442953020133
17266,58.97,2.71,95.32,92.3,0.7740939597315436,0.11630872483221476
17267,58.98,2.71,95.33,92.3,0.7740939597315436,0.12295302013422818
17268,58.98,2.7,95.33,92.31,0.7740939597315436,0.12959731543624162
17269,58.99,2.7,95.34,92.31,0.7740939597315436,0.13624161073825503
17270,59.02,2.69,95.35,92.32,0.7740939597315436,0.14288590604026846
17271,59.02,2.69,95.35,92.32,0.7740939597315436,0.1495302013422819
17272,59.02,2.68,95.35,92.32,0.7740939597315436,0.1561744966442953
17273,59.02,2.68,95.35,92.33,0.7740939597315436,0.16281879194630872
17274,59.02,2.67,95.36,92.33,0.7740939597315436,0.16946308724832215
17275,59.02,2.67,95.37,92.34,0.7740939597315436,0.1761073825503356
17276,59.03,2.67,95.37,92.34,0.7740939597315436,0.182751677852349
17277,59.03,2.66,95.37,92.34,0.7740939597315436,0.1893959731543624
17278,59.04,2.66,95.38,92.35,0.7740939597315436,0.19604026845637584
17279,59.04,2.66,95.38,92.35,0.7740939597315436,0.20268456375838928
17280,59.04,2.65,95.38,92.35,0.7740939597315436,0.2093288590604027
17281,59.04,2.65,95.38,92.35,0.7740939597315436,0.2159731543624161
17282,59.04,2.65,95.38,92.36,0.7740939597315436,0.22261744966442953
17283,59.05,2.65,95.39,92.36,0.7740939597315436,0.22926174496644297
17284,59.06,2.64,95.39,92.36,0.7740939597315436,0.23590604026845638
17285,59.07,2.64,95.4,92.37,0.7740939597315436,0.2425503355704698
17286,59.07,2.63,95.4,92.37,0.7740939597315436,0.24919463087248322
17287,59.07,2.63,95.4,92.37,0.7740939597315436,0.25583892617449666
17288,59.09,2.62,95.41,92.38,0.7740939597315436,0.26248322147651004
17289,59.11,2.62,95.41,92.38,0.7740939597315436,0.2691275167785235
17290,59.11,2.62,95.42,92.38,0.7740939597315436,0.2757718120805369
17291,59.12,2.62,95.42,92.39,0.7740939597315436,0.28241610738255035
17292,59.13,2.61,95.42,92.39,0.7740939597315436,0.2890604026845638
17293,59.16,2.61,95.43,92.39,0.7740939597315436,0.29570469798657717
17294,59.17,2.61,95.43,92.39,0.7740939597315436,0.3023489932885906
17295,59.18,2.61,95.43,92.4,0.7740939597315436,0.30899328859060404
17296,59.18,2.6,95.43,92.4,0.7740939597315436,0.3156375838926174
17297,59.18,2.6,95.43,92.4,0.7740939597315436,0.32228187919463086
17298,59.18,2.6,95.44,92.4,0.7740939597315436,0.3289261744966443
17299,59.18,2.6,95.44,92.4,0.7740939597315436,0.33557046979865773
17300,59.21,2.6,95.44,92.41,0.7740939597315436,0.34221476510067117
17301,59.21,2.6,95.44,92.41,0.7740939597315436,0.34885906040268455
17302,59.21,2.6,95.45,92.41,0.7740939597315436,0.355503355704698
17303,59.22,2.59,95.45,92.41,0.7740939597315436,0.3621476510067114
17304,59.27,2.59,95.45,92.41,0.7740939597315436,0.3687919463087248
17305,59.27,2.59,95.45,92.41,0.7740939597315436,0.37543624161073824
17306,59.27,2.59,95.45,92.41,0.7740939597315436,0.3820805369127517
17307,59.28,2.59,95.45,92.41,0.7740939597315436,0.3887248322147651
17308,59.28,2.59,95.45,92.41,0.7740939597315436,0.39536912751677855
17309,59.28,2.59,95.45,92.41,0.7740939597315436,0.40201342281879193
17310,59.28,2.59,95.46,92.41,0.7740939597315436,0.40865771812080537
17311,59.28,2.59,95.46,92.41,0.7740939597315436,0.4153020134228188
17312,59.28,2.59,95.46,92.41,0.7740939597315436,0.4219463087248322
17313,59.28,2.59,95.46,92.42,0.7740939597315436,0.4285906040268456
17314,59.28,2.59,95.46,92.42,0.7740939597315436,0.43523489932885906
17315,59.28,2.59,95.46,92.42,0.7740939597315436,0.4418791946308725
17316,59.28,2.59,95.46,92.42,0.7740939597315436,0.44852348993288593
17317,59.28,2.59,95.46,92.42,0.7740939597315436,0.4551677852348993
17318,59.28,2.58,95.46,92.42,0.7740939597315436,0.46181208053691275
17319,59.28,2.58,95.46,92.42,0.7740939597315436,0.4684563758389262
17320,59.28,2.58,95.46,92.42,0.7740939597315436,0.47510067114093957
17321,59.3,2.58,95.46,92.42,0.7740939597315436,0.481744966442953
17322,59.3,2.58,95.46,92.42,0.7740939597315436,0.48838926174496644
17323,59.3,2.58,95.46,92.42,0.7740939597315436,0.4950335570469799
17324,59.3,2.58,95.46,92.42,0.7740939597315436,0.5016778523489933
17325,59.3,2.58,95.46,92.42,0.7740939597315436,0.5083221476510067
17326,59.3,2.58,95.46,92.42,0.7740939597315436,0.5149664429530201
